card_id,customer_id
C07583-K1,C07583
C07584-K1,C07584
C07585-K1,C07585
C07586-K1,C07586
C07587-K1,C07587
C07588-K1,C07588
C07589-K1,C07589
C07590-K1,C07590
C07591-K1,C07591
C07592-K1,C07592
C07593-K1,C07593
C07594-K1,C07594
C07595-K1,C07595
C07596-K1,C07596
C07597-K1,C07597
C07598-K1,C07598
C07599-K1,C07599
C07600-K1,C07600
C07601-K1,C07601
C07602-K1,C07602
C07603-K1,C07603
C07604-K1,C07604
C07605-K1,C07605
C07606-K1,C07606
C07607-K1,C07607
C07607-K2,C07607
C07608-K1,C07608
C07609-K1,C07609
C07610-K1,C07610
C07611-K1,C07611
C07612-K1,C07612
C07613-K1,C07613
C07614-K1,C07614
C07614-K2,C07614
C07615-K1,C07615
C07616-K1,C07616
C07617-K1,C07617
C07618-K1,C07618
C07619-K1,C07619
C07620-K1,C07620
C07621-K1,C07621
C07622-K1,C07622
C07623-K1,C07623
C07624-K1,C07624
C07625-K1,C07625
C07626-K1,C07626
C07626-K2,C07626
C07627-K1,C07627
C07628-K1,C07628
C07629-K1,C07629
C07630-K1,C07630
C07631-K1,C07631
C07632-K1,C07632
C07633-K1,C07633
C07634-K1,C07634
C07635-K1,C07635
C07636-K1,C07636
C07637-K1,C07637
C07638-K1,C07638
C07639-K1,C07639
C07640-K1,C07640
C07641-K1,C07641
C07642-K1,C07642
C07643-K1,C07643
C07644-K1,C07644
C07645-K1,C07645
C07646-K1,C07646
C07646-K2,C07646
C07647-K1,C07647
C07648-K1,C07648
C07648-K2,C07648
C07649-K1,C07649
C07650-K1,C07650
C07651-K1,C07651
C07652-K1,C07652
C07653-K1,C07653
C07654-K1,C07654
C07655-K1,C07655
C07656-K1,C07656
C07657-K1,C07657
C07658-K1,C07658
C07659-K1,C07659
C07660-K1,C07660
C07661-K1,C07661
C07662-K1,C07662
C07663-K1,C07663
C07664-K1,C07664
C07665-K1,C07665
C07666-K1,C07666
C07666-K2,C07666
C07667-K1,C07667
C07668-K1,C07668
C07669-K1,C07669
C07670-K1,C07670
C07670-K2,C07670
C07671-K1,C07671
C07671-K2,C07671
C07672-K1,C07672
C07673-K1,C07673
C07674-K1,C07674
C07675-K1,C07675
C07676-K1,C07676
C07677-K1,C07677
C07678-K1,C07678
C07679-K1,C07679
C07680-K1,C07680
C07681-K1,C07681
C07682-K1,C07682
C07682-K2,C07682
C07683-K1,C07683
C07684-K1,C07684
C07685-K1,C07685
C07686-K1,C07686
C07687-K1,C07687
C07688-K1,C07688
C07689-K1,C07689
C07690-K1,C07690
C07691-K1,C07691
C07692-K1,C07692
C07693-K1,C07693
C07694-K1,C07694
C07695-K1,C07695
C07696-K1,C07696
C07697-K1,C07697
C07698-K1,C07698
C07699-K1,C07699
C07700-K1,C07700
C07701-K1,C07701
C07702-K1,C07702
C07702-K2,C07702
C07703-K1,C07703
C07703-K2,C07703
C07704-K1,C07704
C07705-K1,C07705
C07706-K1,C07706
C07707-K1,C07707
C07708-K1,C07708
C07709-K1,C07709
C07710-K1,C07710
C07711-K1,C07711
C07712-K1,C07712
C07713-K1,C07713
C07714-K1,C07714
C07715-K1,C07715
C07716-K1,C07716
C07717-K1,C07717
C07718-K1,C07718
C07719-K1,C07719
C07720-K1,C07720
C07721-K1,C07721
C07722-K1,C07722
C07723-K1,C07723
C07724-K1,C07724
C07725-K1,C07725
C07726-K1,C07726
C07727-K1,C07727
C07728-K1,C07728
C07729-K1,C07729
C07730-K1,C07730
C07731-K1,C07731
C07732-K1,C07732
C07733-K1,C07733
C07734-K1,C07734
C07735-K1,C07735
C07736-K1,C07736
C07737-K1,C07737
C07738-K1,C07738
C07739-K1,C07739
C07740-K1,C07740
C07741-K1,C07741
C07741-K2,C07741
C07742-K1,C07742
C07743-K1,C07743
C07743-K2,C07743
C07744-K1,C07744
C07745-K1,C07745
C07746-K1,C07746
C07747-K1,C07747
C07748-K1,C07748
C07749-K1,C07749
C07750-K1,C07750
C07750-K2,C07750
C07751-K1,C07751
C07752-K1,C07752
C07752-K2,C07752
C07753-K1,C07753
C07753-K2,C07753
C07754-K1,C07754
C07755-K1,C07755
C07756-K1,C07756
C07757-K1,C07757
C07758-K1,C07758
C07759-K1,C07759
C07760-K1,C07760
C07761-K1,C07761
C07762-K1,C07762
C07763-K1,C07763
C07764-K1,C07764
C07765-K1,C07765
C07766-K1,C07766
C07767-K1,C07767
C07768-K1,C07768
C07769-K1,C07769
C07770-K1,C07770
C07771-K1,C07771
C07772-K1,C07772
C07773-K1,C07773
C07774-K1,C07774
C07775-K1,C07775
C07776-K1,C07776
C07777-K1,C07777
C07778-K1,C07778
C07779-K1,C07779
C07780-K1,C07780
C07781-K1,C07781
C07781-K2,C07781
C07782-K1,C07782
C07783-K1,C07783
C07784-K1,C07784
C07784-K2,C07784
C07785-K1,C07785
C07786-K1,C07786
C07787-K1,C07787
C07788-K1,C07788
C07789-K1,C07789
C07790-K1,C07790
C07791-K1,C07791
C07792-K1,C07792
C07793-K1,C07793
C07794-K1,C07794
C07795-K1,C07795
C07796-K1,C07796
C07797-K1,C07797
C07798-K1,C07798
C07799-K1,C07799
C07800-K1,C07800
C07801-K1,C07801
C07802-K1,C07802
C07803-K1,C07803
C07804-K1,C07804
C07805-K1,C07805
C07806-K1,C07806
C07807-K1,C07807
C07808-K1,C07808
C07809-K1,C07809
C07810-K1,C07810
C07811-K1,C07811
C07812-K1,C07812
C07813-K1,C07813
C07814-K1,C07814
C07815-K1,C07815
C07816-K1,C07816
C07817-K1,C07817
C07818-K1,C07818
C07819-K1,C07819
C07820-K1,C07820
C07821-K1,C07821
C07822-K1,C07822
C07823-K1,C07823
C07824-K1,C07824
C07825-K1,C07825
C07825-K2,C07825
C07826-K1,C07826
C07827-K1,C07827
C07828-K1,C07828
C07829-K1,C07829
C07830-K1,C07830
C07831-K1,C07831
C07832-K1,C07832
C07833-K1,C07833
C07834-K1,C07834
C07835-K1,C07835
C07836-K1,C07836
C07837-K1,C07837
C07838-K1,C07838
C07839-K1,C07839
C07840-K1,C07840
C07841-K1,C07841
C07842-K1,C07842
C07843-K1,C07843
C07844-K1,C07844
C07845-K1,C07845
C07845-K2,C07845
C07846-K1,C07846
C07847-K1,C07847
C07847-K2,C07847
C07848-K1,C07848
C07848-K2,C07848
C07849-K1,C07849
C07850-K1,C07850
C07851-K1,C07851
C07852-K1,C07852
C07853-K1,C07853
C07854-K1,C07854
C07855-K1,C07855
C07856-K1,C07856
C07857-K1,C07857
C07858-K1,C07858
C07858-K2,C07858
C07859-K1,C07859
C07860-K1,C07860
C07861-K1,C07861
C07862-K1,C07862
C07863-K1,C07863
C07864-K1,C07864
C07865-K1,C07865
C07866-K1,C07866
C07867-K1,C07867
C07867-K2,C07867
C07868-K1,C07868
C07869-K1,C07869
C07870-K1,C07870
C07870-K2,C07870
C07871-K1,C07871
C07872-K1,C07872
C07872-K2,C07872
C07873-K1,C07873
C07874-K1,C07874
C07875-K1,C07875
C07876-K1,C07876
C07877-K1,C07877
C07878-K1,C07878
C07879-K1,C07879
C07880-K1,C07880
C07881-K1,C07881
C07882-K1,C07882
C07883-K1,C07883
C07884-K1,C07884
C07885-K1,C07885
C07886-K1,C07886
C07887-K1,C07887
C07887-K2,C07887
C07888-K1,C07888
C07889-K1,C07889
C07890-K1,C07890
C07891-K1,C07891
C07892-K1,C07892
C07893-K1,C07893
C07894-K1,C07894
C07895-K1,C07895
C07896-K1,C07896
C07897-K1,C07897
C07898-K1,C07898
C07899-K1,C07899
C07900-K1,C07900
C07901-K1,C07901
C07902-K1,C07902
C07903-K1,C07903
C07904-K1,C07904
C07905-K1,C07905
C07906-K1,C07906
C07907-K1,C07907
C07908-K1,C07908
C07909-K1,C07909
C07910-K1,C07910
C07911-K1,C07911
C07912-K1,C07912
C07913-K1,C07913
C07914-K1,C07914
C07915-K1,C07915
C07916-K1,C07916
C07917-K1,C07917
C07918-K1,C07918
C07919-K1,C07919
C07919-K2,C07919
C07920-K1,C07920
C07921-K1,C07921
C07922-K1,C07922
C07923-K1,C07923
C07924-K1,C07924
C07925-K1,C07925
C07926-K1,C07926
C07927-K1,C07927
C07928-K1,C07928
C07929-K1,C07929
C07930-K1,C07930
C07931-K1,C07931
C07932-K1,C07932
C07933-K1,C07933
C07934-K1,C07934
C07935-K1,C07935
C07936-K1,C07936
C07936-K2,C07936
C07937-K1,C07937
C07938-K1,C07938
C07939-K1,C07939
C07940-K1,C07940
C07941-K1,C07941
C07942-K1,C07942
C07943-K1,C07943
C07944-K1,C07944
C07945-K1,C07945
C07946-K1,C07946
C07947-K1,C07947
C07948-K1,C07948
C07949-K1,C07949
C07950-K1,C07950
C07951-K1,C07951
C07952-K1,C07952
C07953-K1,C07953
C07954-K1,C07954
C07955-K1,C07955
C07956-K1,C07956
C07957-K1,C07957
C07958-K1,C07958
C07959-K1,C07959
C07960-K1,C07960
C07961-K1,C07961
C07962-K1,C07962
C07962-K2,C07962
C07963-K1,C07963
C07964-K1,C07964
C07965-K1,C07965
C07966-K1,C07966
C07967-K1,C07967
C07968-K1,C07968
C07969-K1,C07969
C07970-K1,C07970
C07971-K1,C07971
C07972-K1,C07972
C07973-K1,C07973
C07974-K1,C07974
C07975-K1,C07975
C07976-K1,C07976
C07977-K1,C07977
C07978-K1,C07978
C07979-K1,C07979
C07980-K1,C07980
C07981-K1,C07981
C07981-K2,C07981
C07982-K1,C07982
C07982-K2,C07982
C07983-K1,C07983
C07984-K1,C07984
C07985-K1,C07985
C07986-K1,C07986
C07987-K1,C07987
C07987-K2,C07987
C07988-K1,C07988
C07989-K1,C07989
C07990-K1,C07990
C07991-K1,C07991
C07992-K1,C07992
C07993-K1,C07993
C07994-K1,C07994
C07995-K1,C07995
C07996-K1,C07996
C07997-K1,C07997
C07998-K1,C07998
C07999-K1,C07999
C08000-K1,C08000
C08001-K1,C08001
C08002-K1,C08002
C08003-K1,C08003
C08004-K1,C08004
C08005-K1,C08005
C08006-K1,C08006
C08007-K1,C08007
C08008-K1,C08008
C08009-K1,C08009
C08010-K1,C08010
C08010-K2,C08010
C08011-K1,C08011
C08012-K1,C08012
C08013-K1,C08013
C08014-K1,C08014
C08015-K1,C08015
C08016-K1,C08016
C08017-K1,C08017
C08018-K1,C08018
C08019-K1,C08019
C08020-K1,C08020
C08021-K1,C08021
C08022-K1,C08022
C08023-K1,C08023
C08024-K1,C08024
C08025-K1,C08025
C08026-K1,C08026
C08027-K1,C08027
C08027-K2,C08027
C08028-K1,C08028
C08029-K1,C08029
C08030-K1,C08030
C08031-K1,C08031
C08031-K2,C08031
C08032-K1,C08032
C08033-K1,C08033
C08034-K1,C08034
C08035-K1,C08035
C08036-K1,C08036
C08037-K1,C08037
C08038-K1,C08038
C08039-K1,C08039
C08040-K1,C08040
C08041-K1,C08041
C08042-K1,C08042
C08043-K1,C08043
C08044-K1,C08044
C08045-K1,C08045
C08046-K1,C08046
C08046-K2,C08046
C08047-K1,C08047
C08048-K1,C08048
C08049-K1,C08049
C08050-K1,C08050
C08051-K1,C08051
C08052-K1,C08052
C08053-K1,C08053
C08054-K1,C08054
C08055-K1,C08055
C08056-K1,C08056
C08057-K1,C08057
C08058-K1,C08058
C08059-K1,C08059
C08060-K1,C08060
C08061-K1,C08061
C08062-K1,C08062
C08063-K1,C08063
C08064-K1,C08064
C08065-K1,C08065
C08066-K1,C08066
C08067-K1,C08067
C08068-K1,C08068
C08069-K1,C08069
C08070-K1,C08070
C08071-K1,C08071
C08072-K1,C08072
C08073-K1,C08073
C08074-K1,C08074
C08075-K1,C08075
C08076-K1,C08076
C08077-K1,C08077
C08078-K1,C08078
C08079-K1,C08079
C08080-K1,C08080
C08081-K1,C08081
C08082-K1,C08082
C08083-K1,C08083
C08083-K2,C08083
C08084-K1,C08084
C08085-K1,C08085
C08086-K1,C08086
C08087-K1,C08087
C08088-K1,C08088
C08089-K1,C08089
C08090-K1,C08090
C08091-K1,C08091
C08092-K1,C08092
C08093-K1,C08093
C08094-K1,C08094
C08095-K1,C08095
C08096-K1,C08096
C08097-K1,C08097
C08098-K1,C08098
C08099-K1,C08099
C08100-K1,C08100
C08101-K1,C08101
C08102-K1,C08102
C08103-K1,C08103
C08104-K1,C08104
C08105-K1,C08105
C08106-K1,C08106
C08107-K1,C08107
C08108-K1,C08108
C08108-K2,C08108
C08109-K1,C08109
C08110-K1,C08110
C08111-K1,C08111
C08112-K1,C08112
C08112-K2,C08112
C08113-K1,C08113
C08114-K1,C08114
C08115-K1,C08115
C08116-K1,C08116
C08117-K1,C08117
C08118-K1,C08118
C08119-K1,C08119
C08120-K1,C08120
C08121-K1,C08121
C08122-K1,C08122
C08123-K1,C08123
C08124-K1,C08124
C08125-K1,C08125
C08126-K1,C08126
C08127-K1,C08127
C08128-K1,C08128
C08129-K1,C08129
C08129-K2,C08129
C08130-K1,C08130
C08131-K1,C08131
C08132-K1,C08132
C08133-K1,C08133
C08134-K1,C08134
C08135-K1,C08135
C08136-K1,C08136
C08137-K1,C08137
C08138-K1,C08138
C08139-K1,C08139
C08140-K1,C08140
C08141-K1,C08141
C08142-K1,C08142
C08143-K1,C08143
C08144-K1,C08144
C08145-K1,C08145
C08146-K1,C08146
C08147-K1,C08147
C08148-K1,C08148
C08149-K1,C08149
C08150-K1,C08150
C08151-K1,C08151
C08152-K1,C08152
C08153-K1,C08153
C08154-K1,C08154
C08155-K1,C08155
C08156-K1,C08156
C08157-K1,C08157
C08158-K1,C08158
C08159-K1,C08159
C08160-K1,C08160
C08161-K1,C08161
C08162-K1,C08162
C08163-K1,C08163
C08164-K1,C08164
C08165-K1,C08165
C08166-K1,C08166
C08166-K2,C08166
C08167-K1,C08167
C08168-K1,C08168
C08169-K1,C08169
C08170-K1,C08170
C08171-K1,C08171
C08172-K1,C08172
C08173-K1,C08173
C08174-K1,C08174
C08175-K1,C08175
C08176-K1,C08176
C08177-K1,C08177
C08178-K1,C08178
C08179-K1,C08179
C08180-K1,C08180
C08181-K1,C08181
C08182-K1,C08182
C08183-K1,C08183
C08184-K1,C08184
C08185-K1,C08185
C08186-K1,C08186
C08187-K1,C08187
C08188-K1,C08188
C08189-K1,C08189
C08190-K1,C08190
C08190-K2,C08190
C08191-K1,C08191
C08192-K1,C08192
C08193-K1,C08193
C08194-K1,C08194
C08195-K1,C08195
C08196-K1,C08196
C08197-K1,C08197
C08198-K1,C08198
C08199-K1,C08199
C08200-K1,C08200
C08201-K1,C08201
C08202-K1,C08202
C08203-K1,C08203
C08204-K1,C08204
C08205-K1,C08205
C08206-K1,C08206
C08206-K2,C08206
C08207-K1,C08207
C08208-K1,C08208
C08209-K1,C08209
C08210-K1,C08210
C08211-K1,C08211
C08212-K1,C08212
C08213-K1,C08213
C08214-K1,C08214
C08215-K1,C08215
C08216-K1,C08216
C08217-K1,C08217
C08217-K2,C08217
C08218-K1,C08218
C08219-K1,C08219
C08220-K1,C08220
C08221-K1,C08221
C08222-K1,C08222
C08223-K1,C08223
C08224-K1,C08224
C08225-K1,C08225
C08226-K1,C08226
C08227-K1,C08227
C08228-K1,C08228
C08229-K1,C08229
C08230-K1,C08230
C08231-K1,C08231
C08232-K1,C08232
C08233-K1,C08233
C08234-K1,C08234
C08235-K1,C08235
C08235-K2,C08235
C08236-K1,C08236
C08237-K1,C08237
C08238-K1,C08238
C08239-K1,C08239
C08240-K1,C08240
C08241-K1,C08241
C08242-K1,C08242
C08243-K1,C08243
C08244-K1,C08244
C08245-K1,C08245
C08246-K1,C08246
C08247-K1,C08247
C08248-K1,C08248
C08249-K1,C08249
C08249-K2,C08249
C08250-K1,C08250
C08251-K1,C08251
C08252-K1,C08252
C08253-K1,C08253
C08254-K1,C08254
C08255-K1,C08255
C08256-K1,C08256
C08256-K2,C08256
C08257-K1,C08257
C08258-K1,C08258
C08259-K1,C08259
C08260-K1,C08260
C08261-K1,C08261
C08262-K1,C08262
C08263-K1,C08263
C08264-K1,C08264
C08265-K1,C08265
C08266-K1,C08266
C08267-K1,C08267
C08268-K1,C08268
C08269-K1,C08269
C08270-K1,C08270
C08271-K1,C08271
C08272-K1,C08272
C08273-K1,C08273
C08274-K1,C08274
C08275-K1,C08275
C08276-K1,C08276
C08277-K1,C08277
C08278-K1,C08278
C08279-K1,C08279
C08280-K1,C08280
C08281-K1,C08281
C08281-K2,C08281
C08281-K3,C08281
C08282-K1,C08282
C08283-K1,C08283
C08284-K1,C08284
C08285-K1,C08285
C08285-K2,C08285
C08286-K1,C08286
C08287-K1,C08287
C08288-K1,C08288
C08289-K1,C08289
C08290-K1,C08290
C08290-K2,C08290
C08291-K1,C08291
C08292-K1,C08292
C08293-K1,C08293
C08294-K1,C08294
C08295-K1,C08295
C08296-K1,C08296
C08297-K1,C08297
C08298-K1,C08298
C08299-K1,C08299
C08300-K1,C08300
C08301-K1,C08301
C08302-K1,C08302
C08303-K1,C08303
C08304-K1,C08304
C08305-K1,C08305
C08306-K1,C08306
C08307-K1,C08307
C08308-K1,C08308
C08309-K1,C08309
C08310-K1,C08310
C08311-K1,C08311
C08312-K1,C08312
C08313-K1,C08313
C08314-K1,C08314
C08314-K2,C08314
C08315-K1,C08315
C08316-K1,C08316
C08317-K1,C08317
C08318-K1,C08318
C08319-K1,C08319
C08320-K1,C08320
C08321-K1,C08321
C08321-K2,C08321
C08322-K1,C08322
C08323-K1,C08323
C08324-K1,C08324
C08325-K1,C08325
C08326-K1,C08326
C08327-K1,C08327
C08328-K1,C08328
C08329-K1,C08329
C08330-K1,C08330
C08331-K1,C08331
C08332-K1,C08332
C08333-K1,C08333
C08334-K1,C08334
C08335-K1,C08335
C08336-K1,C08336
C08337-K1,C08337
C08338-K1,C08338
C08339-K1,C08339
C08340-K1,C08340
C08341-K1,C08341
C08342-K1,C08342
C08343-K1,C08343
C08344-K1,C08344
C08345-K1,C08345
C08346-K1,C08346
C08347-K1,C08347
C08348-K1,C08348
C08349-K1,C08349
C08350-K1,C08350
C08351-K1,C08351
C08352-K1,C08352
C08353-K1,C08353
C08354-K1,C08354
C08355-K1,C08355
C08356-K1,C08356
C08357-K1,C08357
C08358-K1,C08358
C08359-K1,C08359
C08360-K1,C08360
C08361-K1,C08361
C08362-K1,C08362
C08363-K1,C08363
C08364-K1,C08364
C08365-K1,C08365
C08366-K1,C08366
C08366-K2,C08366
C08367-K1,C08367
C08368-K1,C08368
C08369-K1,C08369
C08370-K1,C08370
C08371-K1,C08371
C08372-K1,C08372
C08373-K1,C08373
C08374-K1,C08374
C08375-K1,C08375
C08376-K1,C08376
C08377-K1,C08377
C08378-K1,C08378
C08379-K1,C08379
C08380-K1,C08380
C08381-K1,C08381
C08382-K1,C08382
C08383-K1,C08383
C08384-K1,C08384
C08385-K1,C08385
C08386-K1,C08386
C08387-K1,C08387
C08388-K1,C08388
C08389-K1,C08389
C08390-K1,C08390
C08390-K2,C08390
C08391-K1,C08391
C08391-K2,C08391
C08392-K1,C08392
C08393-K1,C08393
C08394-K1,C08394
C08395-K1,C08395
C08396-K1,C08396
C08397-K1,C08397
C08398-K1,C08398
C08398-K2,C08398
C08399-K1,C08399
C08400-K1,C08400
C08401-K1,C08401
C08402-K1,C08402
C08403-K1,C08403
C08404-K1,C08404
C08405-K1,C08405
C08406-K1,C08406
C08407-K1,C08407
C08408-K1,C08408
C08409-K1,C08409
C08410-K1,C08410
C08411-K1,C08411
C08412-K1,C08412
C08413-K1,C08413
C08414-K1,C08414
C08415-K1,C08415
C08416-K1,C08416
C08417-K1,C08417
C08418-K1,C08418
C08418-K2,C08418
C08419-K1,C08419
C08420-K1,C08420
C08421-K1,C08421
C08422-K1,C08422
C08423-K1,C08423
C08424-K1,C08424
C08425-K1,C08425
C08426-K1,C08426
C08427-K1,C08427
C08428-K1,C08428
C08429-K1,C08429
C08430-K1,C08430
C08431-K1,C08431
C08432-K1,C08432
C08433-K1,C08433
C08434-K1,C08434
C08435-K1,C08435
C08436-K1,C08436
C08437-K1,C08437
C08438-K1,C08438
C08439-K1,C08439
C08440-K1,C08440
C08441-K1,C08441
C08441-K2,C08441
C08442-K1,C08442
C08443-K1,C08443
C08444-K1,C08444
C08445-K1,C08445
C08446-K1,C08446
C08447-K1,C08447
C08448-K1,C08448
C08449-K1,C08449
C08449-K2,C08449
C08450-K1,C08450
C08450-K2,C08450
C08451-K1,C08451
C08451-K2,C08451
C08452-K1,C08452
C08453-K1,C08453
C08454-K1,C08454
C08455-K1,C08455
C08456-K1,C08456
C08457-K1,C08457
C08458-K1,C08458
C08459-K1,C08459
C08459-K2,C08459
C08460-K1,C08460
C08461-K1,C08461
C08462-K1,C08462
C08463-K1,C08463
C08464-K1,C08464
C08465-K1,C08465
C08466-K1,C08466
C08466-K2,C08466
C08467-K1,C08467
C08468-K1,C08468
C08469-K1,C08469
C08470-K1,C08470
C08471-K1,C08471
C08472-K1,C08472
C08473-K1,C08473
C08474-K1,C08474
C08475-K1,C08475
C08476-K1,C08476
C08477-K1,C08477
C08478-K1,C08478
C08479-K1,C08479
C08480-K1,C08480
C08481-K1,C08481
C08482-K1,C08482
C08483-K1,C08483
C08484-K1,C08484
C08485-K1,C08485
C08486-K1,C08486
C08487-K1,C08487
C08488-K1,C08488
C08489-K1,C08489
C08489-K2,C08489
C08490-K1,C08490
C08491-K1,C08491
C08492-K1,C08492
C08493-K1,C08493
C08494-K1,C08494
C08495-K1,C08495
C08496-K1,C08496
C08497-K1,C08497
C08498-K1,C08498
C08499-K1,C08499
C08500-K1,C08500
C08500-K2,C08500
C08501-K1,C08501
C08502-K1,C08502
C08503-K1,C08503
C08504-K1,C08504
C08505-K1,C08505
C08506-K1,C08506
C08507-K1,C08507
C08508-K1,C08508
C08509-K1,C08509
C08510-K1,C08510
C08511-K1,C08511
C08512-K1,C08512
C08513-K1,C08513
C08514-K1,C08514
C08515-K1,C08515
C08516-K1,C08516
C08517-K1,C08517
C08518-K1,C08518
C08519-K1,C08519
C08520-K1,C08520
C08521-K1,C08521
C08522-K1,C08522
C08523-K1,C08523
C08524-K1,C08524
C08525-K1,C08525
C08526-K1,C08526
C08527-K1,C08527
C08528-K1,C08528
C08529-K1,C08529
C08530-K1,C08530
C08531-K1,C08531
C08532-K1,C08532
C08533-K1,C08533
C08534-K1,C08534
C08535-K1,C08535
C08536-K1,C08536
C08537-K1,C08537
C08538-K1,C08538
C08539-K1,C08539
C08540-K1,C08540
C08541-K1,C08541
C08542-K1,C08542
C08543-K1,C08543
C08544-K1,C08544
C08545-K1,C08545
C08546-K1,C08546
C08547-K1,C08547
C08548-K1,C08548
C08549-K1,C08549
C08550-K1,C08550
C08551-K1,C08551
C08552-K1,C08552
C08553-K1,C08553
C08554-K1,C08554
C08555-K1,C08555
C08556-K1,C08556
C08557-K1,C08557
C08558-K1,C08558
C08559-K1,C08559
C08560-K1,C08560
C08561-K1,C08561
C08562-K1,C08562
C08563-K1,C08563
C08563-K2,C08563
C08564-K1,C08564
C08565-K1,C08565
C08566-K1,C08566
C08567-K1,C08567
C08568-K1,C08568
C08569-K1,C08569
C08569-K2,C08569
C08570-K1,C08570
C08571-K1,C08571
C08572-K1,C08572
C08572-K2,C08572
C08573-K1,C08573
C08574-K1,C08574
C08575-K1,C08575
C08576-K1,C08576
C08577-K1,C08577
C08578-K1,C08578
C08579-K1,C08579
C08580-K1,C08580
C08581-K1,C08581
C08582-K1,C08582
C08583-K1,C08583
C08583-K2,C08583
C08584-K1,C08584
C08585-K1,C08585
C08586-K1,C08586
C08587-K1,C08587
C08588-K1,C08588
C08589-K1,C08589
C08590-K1,C08590
C08591-K1,C08591
C08592-K1,C08592
C08593-K1,C08593
C08594-K1,C08594
C08595-K1,C08595
C08596-K1,C08596
C08597-K1,C08597
C08597-K2,C08597
C08598-K1,C08598
C08599-K1,C08599
C08600-K1,C08600
C08601-K1,C08601
C08602-K1,C08602
C08603-K1,C08603
C08604-K1,C08604
C08605-K1,C08605
C08606-K1,C08606
C08607-K1,C08607
C08608-K1,C08608
C08609-K1,C08609
C08610-K1,C08610
C08611-K1,C08611
C08612-K1,C08612
C08613-K1,C08613
C08614-K1,C08614
C08615-K1,C08615
C08616-K1,C08616
C08617-K1,C08617
C08618-K1,C08618
C08619-K1,C08619
C08620-K1,C08620
C08621-K1,C08621
C08622-K1,C08622
C08623-K1,C08623
C08623-K2,C08623
C08624-K1,C08624
C08624-K2,C08624
C08625-K1,C08625
C08626-K1,C08626
C08627-K1,C08627
C08628-K1,C08628
C08629-K1,C08629
C08630-K1,C08630
C08631-K1,C08631
C08631-K2,C08631
C08632-K1,C08632
C08633-K1,C08633
C08634-K1,C08634
C08634-K2,C08634
C08635-K1,C08635
C08636-K1,C08636
C08637-K1,C08637
C08637-K2,C08637
C08638-K1,C08638
C08639-K1,C08639
C08640-K1,C08640
C08641-K1,C08641
C08642-K1,C08642
C08643-K1,C08643
C08644-K1,C08644
C08645-K1,C08645
C08646-K1,C08646
C08647-K1,C08647
C08648-K1,C08648
C08649-K1,C08649
C08650-K1,C08650
C08651-K1,C08651
C08652-K1,C08652
C08653-K1,C08653
C08654-K1,C08654
C08655-K1,C08655
C08656-K1,C08656
C08657-K1,C08657
C08658-K1,C08658
C08659-K1,C08659
C08660-K1,C08660
C08661-K1,C08661
C08662-K1,C08662
C08663-K1,C08663
C08664-K1,C08664
C08665-K1,C08665
C08666-K1,C08666
C08667-K1,C08667
C08667-K2,C08667
C08668-K1,C08668
C08669-K1,C08669
C08670-K1,C08670
C08671-K1,C08671
C08672-K1,C08672
C08673-K1,C08673
C08674-K1,C08674
C08674-K2,C08674
C08675-K1,C08675
C08676-K1,C08676
C08677-K1,C08677
C08678-K1,C08678
C08679-K1,C08679
C08680-K1,C08680
C08681-K1,C08681
C08682-K1,C08682
C08683-K1,C08683
C08684-K1,C08684
C08684-K2,C08684
C08685-K1,C08685
C08686-K1,C08686
C08687-K1,C08687
C08688-K1,C08688
C08689-K1,C08689
C08690-K1,C08690
C08691-K1,C08691
C08692-K1,C08692
C08693-K1,C08693
C08694-K1,C08694
C08695-K1,C08695
C08695-K2,C08695
C08696-K1,C08696
C08697-K1,C08697
C08698-K1,C08698
C08699-K1,C08699
C08700-K1,C08700
C08701-K1,C08701
C08702-K1,C08702
C08703-K1,C08703
C08704-K1,C08704
C08705-K1,C08705
C08706-K1,C08706
C08707-K1,C08707
C08708-K1,C08708
C08709-K1,C08709
C08710-K1,C08710
C08711-K1,C08711
C08712-K1,C08712
C08713-K1,C08713
C08714-K1,C08714
C08715-K1,C08715
C08716-K1,C08716
C08717-K1,C08717
C08718-K1,C08718
C08719-K1,C08719
C08720-K1,C08720
C08721-K1,C08721
C08722-K1,C08722
C08723-K1,C08723
C08724-K1,C08724
C08725-K1,C08725
C08726-K1,C08726
C08727-K1,C08727
C08728-K1,C08728
C08729-K1,C08729
C08730-K1,C08730
C08731-K1,C08731
C08732-K1,C08732
C08733-K1,C08733
C08734-K1,C08734
C08735-K1,C08735
C08736-K1,C08736
C08737-K1,C08737
C08738-K1,C08738
C08739-K1,C08739
C08740-K1,C08740
C08741-K1,C08741
C08742-K1,C08742
C08743-K1,C08743
C08744-K1,C08744
C08745-K1,C08745
C08746-K1,C08746
C08747-K1,C08747
C08748-K1,C08748
C08749-K1,C08749
C08750-K1,C08750
C08750-K2,C08750
C08751-K1,C08751
C08752-K1,C08752
C08753-K1,C08753
C08754-K1,C08754
C08755-K1,C08755
C08755-K2,C08755
C08756-K1,C08756
C08757-K1,C08757
C08758-K1,C08758
C08759-K1,C08759
C08760-K1,C08760
C08761-K1,C08761
C08762-K1,C08762
C08763-K1,C08763
C08764-K1,C08764
C08765-K1,C08765
C08766-K1,C08766
C08767-K1,C08767
C08768-K1,C08768
C08769-K1,C08769
C08770-K1,C08770
