device_id,device_info,device_os,device_browser,device_screen,device_type
D004888,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 60.0 for android,1920x1080,mobile
D004889,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 62.0 for android,1920x1080,mobile
D004890,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 62.0 for android,2560x1440,mobile
D004891,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 63.0 for android,,mobile
D004892,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 63.0 for android,1920x1080,mobile
D004893,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 63.0 for android,2560x1440,mobile
D004894,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 64.0 for android,,mobile
D004895,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 64.0 for android,1920x1080,mobile
D004896,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 65.0 for android,1920x1080,mobile
D004897,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 65.0 for android,1921x1081,mobile
D004898,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 65.0 for android,2560x1440,mobile
D004899,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome 66.0 for android,1920x1080,mobile
D004900,SAMSUNG-SM-G935A Build/NRD90M,Android 7.0,chrome generic for android,1920x1080,mobile
D004901,SAMSUNG-SM-G935A,,chrome 65.0 for android,,mobile
D004902,SAMSUNG-SM-G935A,Android 6.0.1,chrome 63.0 for android,2560x1440,mobile
D004903,SAMSUNG-SM-J120A,,chrome 64.0 for android,,mobile
D004904,SAMSUNG-SM-J120A,Android 6.0.1,chrome 64.0 for android,801x480,mobile
D004905,SAMSUNG-SM-J320A Build/MMB29K,,chrome 63.0 for android,,mobile
D004906,SAMSUNG-SM-J320A Build/MMB29K,,chrome 66.0 for android,,mobile
D004907,SAMSUNG-SM-J320A Build/MMB29K,Android 6.0.1,chrome 62.0 for android,1280x720,mobile
D004908,SAMSUNG-SM-J320A Build/NMF26X,,chrome 65.0 for android,,mobile
D004909,SAMSUNG-SM-J320A Build/NMF26X,,chrome 66.0 for android,,mobile
D004910,SAMSUNG-SM-J320A Build/NMF26X,Android 7.1.1,chrome 63.0 for android,1280x720,mobile
D004911,SAMSUNG-SM-J320AZ Build/MMB29K,,chrome 62.0 for android,,mobile
D004912,SAMSUNG-SM-J320AZ Build/MMB29K,Android 6.0.1,chrome 59.0 for android,1280x720,mobile
D004913,SAMSUNG-SM-J320AZ,,chrome 64.0 for android,,mobile
D004914,SAMSUNG-SM-J320AZ,Android 7.1.1,chrome 63.0 for android,1280x720,mobile
D004915,SAMSUNG-SM-J327A Build/NRD90M,Android 7.0,chrome 62.0 for android,1280x720,mobile
D004916,SAMSUNG-SM-J327A Build/NRD90M,Android 7.0,chrome 63.0 for android,1280x720,mobile
D004917,SAMSUNG-SM-J327A Build/NRD90M,Android 7.0,chrome 64.0 for android,1280x720,mobile
D004918,SAMSUNG-SM-J327A Build/NRD90M,Android 7.0,chrome 65.0 for android,,mobile
D004919,SAMSUNG-SM-J327A Build/NRD90M,Android 7.0,chrome 66.0 for android,1280x720,mobile
D004920,SAMSUNG-SM-J327A Build/NRD90M,Android 7.0,chrome generic for android,1280x720,mobile
D004921,SAMSUNG-SM-J327AZ,Android 7.0,chrome 64.0 for android,1280x720,mobile
D004922,SAMSUNG-SM-J727A Build/NRD90M,Android 7.0,chrome 63.0 for android,1280x720,mobile
D004923,SAMSUNG-SM-J727AZ,Android 7.0,chrome 65.0 for android,1280x720,mobile
D004924,SAMSUNG-SM-N900A Build/LRX21V,,chrome 64.0 for android,,mobile
D004925,SAMSUNG-SM-N900A Build/LRX21V,,chrome 66.0 for android,,mobile
D004926,SAMSUNG-SM-N900A Build/LRX21V,Android 5.0,chrome 65.0 for android,1920x1080,mobile
D004927,SAMSUNG-SM-N900A Build/LRX21V,Android 5.0,chrome generic,1920x1080,mobile
D004928,SAMSUNG-SM-N900A,,chrome 62.0 for android,,mobile
D004929,SAMSUNG-SM-N910A,Android 5.1.1,chrome generic,2560x1440,mobile
D004930,SAMSUNG-SM-N910A,Android,chrome 63.0 for android,2560x1440,mobile
D004931,SAMSUNG-SM-N910A,Android,chrome generic,2560x1440,mobile
D004932,SAMSUNG-SM-N920A Build/NRD90M,,chrome 62.0 for android,,mobile
D004933,SAMSUNG-SM-N920A Build/NRD90M,,chrome 64.0 for android,,mobile
D004934,SAMSUNG-SM-N920A Build/NRD90M,Android 7.0,chrome 61.0 for android,,mobile
D004935,SAMSUNG-SM-N920A Build/NRD90M,Android 7.0,chrome 63.0 for android,,mobile
D004936,SAMSUNG-SM-N920A Build/NRD90M,Android 7.0,chrome 63.0 for android,1920x1080,mobile
D004937,SAMSUNG-SM-N920A Build/NRD90M,Android 7.0,chrome 64.0 for android,2562x1442,mobile
D004938,SAMSUNG-SM-N920A Build/NRD90M,Android 7.0,chrome 65.0 for android,1921x1081,mobile
D004939,SAMSUNG-SM-N920A Build/NRD90M,Android 7.0,chrome 66.0 for android,1921x1081,mobile
D004940,SAMSUNG-SM-N920A,,chrome 63.0 for android,,mobile
D004941,SAMSUNG-SM-T337A Build/LMY47X,Android 5.1.1,chrome 62.0 for android,,mobile
D004942,SAMSUNG-SM-T337A Build/LMY47X,Android 5.1.1,chrome 63.0 for android,,mobile
D004943,SAMSUNG-SM-T337A Build/LMY47X,Android 5.1.1,other,,mobile
D004944,SAMSUNG-SM-T377A Build/MMB29K,,chrome 63.0 for android,,mobile
D004945,SAMSUNG-SM-T377A Build/MMB29K,,chrome 65.0 for android,,mobile
D004946,SAMSUNG-SM-T377A Build/MMB29K,,chrome generic for android,,mobile
D004947,SAMSUNG-SM-T377A Build/MMB29K,Android 6.0.1,chrome 63.0 for android,,mobile
D004948,SAMSUNG-SM-T377A Build/MMB29K,Android 6.0.1,chrome 66.0 for android,1280x800,mobile
D004949,SAMSUNG-SM-T377A Build/MMB29K,Android 6.0.1,samsung browser 4.0,,mobile
D004950,SAMSUNG-SM-T377A,Android 7.1.1,chrome 65.0 for android,1280x800,mobile
D004951,SAMSUNG-SM-T537A,,chrome 62.0 for android,,mobile
D004952,SAMSUNG-SM-T677A,Android 5.1.1,chrome generic,1920x1080,mobile
D004953,SAMSUNG-SM-T807A,Android 5.0.2,chrome 61.0 for android,2560x1600,mobile
D004954,SAMSUNG-SM-T817A,Android 7.0,chrome 63.0 for android,2048x1536,mobile
D004955,SC-02H,,chrome generic for android,,mobile
D004956,SCH-I435,Android 4.4.2,chrome 63.0 for android,960x540,mobile
D004957,SCH-I535,Android 4.4.2,chrome 63.0 for android,1280x720,mobile
D004958,SCH-I545 Build/LRX22C,,chrome 64.0 for android,,mobile
D004959,SCH-I545 Build/LRX22C,Android,chrome 61.0 for android,1920x1080,mobile
D004960,SCH-I545 Build/LRX22C,Android,chrome 63.0 for android,1920x1080,mobile
D004961,SENS,,android webview 4.0,,mobile
D004962,SGH-I317M,,chrome 63.0 for android,,mobile
D004963,SGH-I337M Build/LRX22C,,chrome 50.0 for android,,mobile
D004964,SGH-I337M Build/LRX22C,,chrome 62.0 for android,,mobile
D004965,SGH-I337M Build/LRX22C,,chrome 63.0 for android,,mobile
D004966,SGH-I337M Build/LRX22C,,chrome 64.0 for android,,mobile
D004967,SGH-I337M Build/LRX22C,,chrome 65.0 for android,,mobile
D004968,SGH-I337M,,chrome 64.0 for android,,mobile
D004969,SGH-I747M,,chrome generic,,desktop
D004970,SGH-M919 Build/KTU84P,,chrome 65.0 for android,,mobile
D004971,SGH-M919 Build/KTU84P,Android,chrome 63.0 for android,1920x1080,mobile
D004972,SGH-M919 Build/KTU84P,Android,chrome 66.0 for android,1920x1080,mobile
D004973,SGH-M919 Build/KTU84P,Android,chrome generic,1920x1080,mobile
D004974,SGH-M919N,Android,chrome 63.0 for android,1920x1080,mobile
D004975,SGH-M919V,,chrome 64.0 for android,,mobile
D004976,SGH-M919V,,chrome generic,,desktop
D004977,SGP511,,chrome 65.0 for android,,mobile
D004978,SGP511,,chrome generic,,desktop
D004979,SGP521,,chrome 62.0 for android,,mobile
D004980,SGP521,,chrome 63.0 for android,,mobile
D004981,SGP611,,chrome 54.0 for android,,mobile
D004982,SGP621 Build/23.5.A.1.291,,chrome 61.0 for android,,mobile
D004983,SGP621 Build/23.5.A.1.291,,chrome 63.0 for android,,mobile
D004984,SH-04F,,chrome,,mobile
D004985,SKY_5.0LM,,chrome 62.0 for android,,mobile
D004986,SLA-L02,,chrome 63.0 for android,,mobile
D004987,SLA-L03 Build/HUAWEISLA-L03,,chrome 59.0 for android,,mobile
D004988,SLA-L03 Build/HUAWEISLA-L03,,chrome 63.0 for android,,mobile
D004989,SLA-L03 Build/HUAWEISLA-L03,,chrome 64.0 for android,,mobile
D004990,SLA-L03 Build/HUAWEISLA-L03,,chrome 65.0 for android,,mobile
D004991,SLA-L03 Build/HUAWEISLA-L03,,chrome 66.0 for android,,mobile
D004992,SLA-L03 Build/HUAWEISLA-L03,,chrome generic for android,,mobile
D004993,SLA-L22,,chrome 63.0 for android,,mobile
D004994,SLA-L23,,chrome 65.0 for android,,mobile
D004995,SLAY,,android webview 4.0,,mobile
D004996,SM-A300FU Build/MMB29M,,chrome 63.0 for android,,mobile
D004997,SM-A300FU Build/MMB29M,,chrome 65.0 for android,,mobile
D004998,SM-A300H Build/LRX22G,,chrome 55.0 for android,,mobile
D004999,SM-A300H Build/LRX22G,,chrome 61.0 for android,,mobile
D005000,SM-A300H Build/LRX22G,,chrome 62.0 for android,,mobile
D005001,SM-A300H Build/LRX22G,,chrome 63.0 for android,,mobile
D005002,SM-A300H Build/LRX22G,,chrome 64.0 for android,,mobile
D005003,SM-A300H Build/LRX22G,,chrome 65.0 for android,,mobile
D005004,SM-A300H Build/LRX22G,,chrome 66.0 for android,,mobile
D005005,SM-A300H Build/LRX22G,,chrome generic,,mobile
D005006,SM-A300H,,chrome 55.0 for android,,mobile
D005007,SM-A300M Build/KTU84P,,chrome generic,,desktop
D005008,SM-A300M,,chrome 64.0 for android,,mobile
D005009,SM-A310F Build/MMB29K,,chrome 59.0 for android,,mobile
D005010,SM-A310F Build/MMB29K,,chrome 61.0 for android,,mobile
D005011,SM-A310F Build/MMB29K,,chrome 65.0 for android,,mobile
D005012,SM-A310F Build/NRD90M,,chrome 62.0 for android,,mobile
D005013,SM-A310F Build/NRD90M,,chrome 63.0 for android,,mobile
D005014,SM-A310F Build/NRD90M,,chrome 64.0 for android,,mobile
D005015,SM-A310F Build/NRD90M,,chrome 65.0 for android,,mobile
D005016,SM-A310F Build/NRD90M,,chrome generic for android,,mobile
D005017,SM-A310M Build/LMY47X,,chrome 62.0 for android,,mobile
D005018,SM-A310M Build/LMY47X,,chrome 63.0 for android,,mobile
D005019,SM-A310M Build/LMY47X,,chrome 64.0 for android,,mobile
D005020,SM-A310M Build/LMY47X,,chrome 65.0 for android,,mobile
D005021,SM-A310M Build/LMY47X,,chrome generic,,mobile
D005022,SM-A310M Build/NRD90M,,chrome 63.0 for android,,mobile
D005023,SM-A310M Build/NRD90M,,chrome 64.0 for android,,mobile
D005024,SM-A310M Build/NRD90M,,chrome 65.0 for android,,mobile
D005025,SM-A310M Build/NRD90M,,chrome generic for android,,mobile
D005026,SM-A310M,,chrome 62.0 for android,,mobile
D005027,SM-A320FL Build/MMB29K,,chrome 62.0 for android,,mobile
D005028,SM-A320FL Build/MMB29K,,chrome 64.0 for android,,mobile
D005029,SM-A320FL Build/NRD90M,,chrome 61.0 for android,,mobile
D005030,SM-A320FL Build/NRD90M,,chrome 63.0 for android,,mobile
D005031,SM-A320FL Build/NRD90M,,chrome 64.0 for android,,mobile
D005032,SM-A320FL Build/NRD90M,,chrome 65.0 for android,,mobile
D005033,SM-A320FL Build/NRD90M,,chrome 66.0 for android,,mobile
D005034,SM-A320FL Build/NRD90M,,chrome generic for android,,mobile
D005035,SM-A320Y Build/NRD90M,,chrome 62.0 for android,,mobile
D005036,SM-A320Y Build/NRD90M,,chrome 63.0 for android,,mobile
D005037,SM-A320Y Build/NRD90M,,chrome 64.0 for android,,mobile
D005038,SM-A320Y Build/NRD90M,,chrome 65.0 for android,,mobile
D005039,SM-A320Y Build/NRD90M,,chrome 66.0 for android,,mobile
D005040,SM-A320Y Build/NRD90M,,chrome generic for android,,mobile
D005041,SM-A320Y,,chrome 61.0 for android,,mobile
D005042,SM-A320Y,,chrome 62.0 for android,,mobile
D005043,SM-A320Y,,chrome 64.0 for android,,mobile
D005044,SM-A500FU Build/MMB29M,,chrome 62.0 for android,,mobile
D005045,SM-A500FU Build/MMB29M,,chrome 64.0 for android,,mobile
D005046,SM-A500FU,,chrome 61.0 for android,,mobile
D005047,SM-A500H,Android 6.0.1,chrome 62.0 for android,1280x720,mobile
D005048,SM-A500M Build/KTU84P,,chrome 62.0 for android,,mobile
D005049,SM-A500M Build/KTU84P,,chrome 63.0 for android,,mobile
D005050,SM-A500M Build/KTU84P,,chrome 64.0 for android,,mobile
D005051,SM-A500M Build/KTU84P,,chrome 65.0 for android,,mobile
D005052,SM-A500M Build/KTU84P,,chrome 66.0 for android,,mobile
D005053,SM-A500M Build/KTU84P,,chrome generic,,desktop
D005054,SM-A500M Build/LRX22G,,chrome 52.0 for android,,mobile
D005055,SM-A500M Build/LRX22G,,chrome 62.0 for android,,mobile
D005056,SM-A500M Build/LRX22G,,chrome 63.0 for android,,mobile
D005057,SM-A500M Build/LRX22G,,chrome 64.0 for android,,mobile
D005058,SM-A500M Build/LRX22G,,chrome 65.0 for android,,mobile
D005059,SM-A500M Build/LRX22G,,chrome generic,,desktop
D005060,SM-A500W,,chrome 63.0 for android,,mobile
D005061,SM-A510F Build/MMB29K,,chrome 63.0 for android,,mobile
D005062,SM-A510F Build/NRD90M,,chrome 63.0 for android,,mobile
D005063,SM-A510F Build/NRD90M,,chrome 66.0 for android,,mobile
D005064,SM-A510F Build/NRD90M,,chrome generic for android,,mobile
D005065,SM-A510M Build/LMY47X,,chrome 61.0 for android,,mobile
D005066,SM-A510M Build/LMY47X,,chrome 62.0 for android,,mobile
D005067,SM-A510M Build/LMY47X,,chrome 64.0 for android,,mobile
D005068,SM-A510M Build/LMY47X,,chrome 65.0 for android,,mobile
D005069,SM-A510M Build/LMY47X,Android 5.1.1,chrome 64.0 for android,1920x1080,mobile
D005070,SM-A510M Build/MMB29K,,chrome 58.0 for android,,mobile
D005071,SM-A510M Build/MMB29K,,chrome 62.0 for android,,mobile
D005072,SM-A510M Build/MMB29K,,chrome 63.0 for android,,mobile
D005073,SM-A510M Build/MMB29K,,chrome 64.0 for android,,mobile
D005074,SM-A510M Build/MMB29K,,chrome 65.0 for android,,mobile
D005075,SM-A510M Build/MMB29K,,chrome 66.0 for android,,mobile
D005076,SM-A510M Build/MMB29K,,chrome generic for android,,mobile
D005077,SM-A510M Build/NRD90M,,chrome 58.0 for android,,mobile
D005078,SM-A510M Build/NRD90M,,chrome 59.0 for android,,mobile
D005079,SM-A510M Build/NRD90M,,chrome 61.0 for android,,mobile
D005080,SM-A510M Build/NRD90M,,chrome 62.0 for android,,mobile
D005081,SM-A510M Build/NRD90M,,chrome 63.0 for android,,mobile
D005082,SM-A510M Build/NRD90M,,chrome 64.0 for android,,mobile
D005083,SM-A510M Build/NRD90M,,chrome 65.0 for android,,mobile
D005084,SM-A510M Build/NRD90M,,chrome 66.0 for android,,mobile
D005085,SM-A510M Build/NRD90M,,chrome generic for android,,mobile
D005086,SM-A520F Build/MMB29K,,chrome 56.0 for android,,mobile
D005087,SM-A520F Build/MMB29K,,chrome 62.0 for android,,mobile
D005088,SM-A520F Build/MMB29K,,chrome 63.0 for android,,mobile
D005089,SM-A520F Build/MMB29K,,chrome generic for android,,mobile
D005090,SM-A520F Build/NRD90M,,chrome 58.0 for android,,mobile
D005091,SM-A520F Build/NRD90M,,chrome 62.0 for android,,mobile
D005092,SM-A520F Build/NRD90M,,chrome 63.0 for android,,mobile
D005093,SM-A520F Build/NRD90M,,chrome 64.0 for android,,mobile
D005094,SM-A520F Build/NRD90M,,chrome 65.0 for android,,mobile
D005095,SM-A520F Build/NRD90M,,chrome 66.0 for android,,mobile
D005096,SM-A520F Build/NRD90M,,chrome generic for android,,mobile
D005097,SM-A520F Build/R16NW,,chrome 66.0 for android,,mobile
D005098,SM-A520W Build/NRD90M,,chrome 63.0 for android,,mobile
D005099,SM-A520W Build/NRD90M,,chrome 64.0 for android,,mobile
D005100,SM-A520W Build/NRD90M,,chrome 65.0 for android,,mobile
D005101,SM-A520W Build/NRD90M,,chrome generic for android,,mobile
D005102,SM-A520W Build/NRD90M,Android 7.0,chrome 65.0 for android,1920x1080,mobile
D005103,SM-A520W,,chrome 61.0 for android,,mobile
D005104,SM-A530F Build/NMF26X,,chrome 64.0 for android,,mobile
D005105,SM-A530F Build/NMF26X,,chrome 65.0 for android,,mobile
D005106,SM-A530F Build/NMF26X,,chrome 66.0 for android,,mobile
D005107,SM-A530F Build/NMF26X,,chrome generic for android,,mobile
D005108,SM-A710M Build/LMY47X,,chrome 57.0 for android,,mobile
D005109,SM-A710M Build/LMY47X,,chrome 60.0 for android,,mobile
D005110,SM-A710M Build/LMY47X,,chrome 62.0 for android,,mobile
D005111,SM-A710M Build/LMY47X,,chrome 63.0 for android,,mobile
D005112,SM-A710M Build/LMY47X,,chrome 65.0 for android,,mobile
D005113,SM-A710M Build/LMY47X,,chrome 66.0 for android,,mobile
D005114,SM-A710M Build/LMY47X,,chrome generic,,desktop
D005115,SM-A710M Build/NRD90M,,chrome 61.0 for android,,mobile
D005116,SM-A710M Build/NRD90M,,chrome 63.0 for android,,mobile
D005117,SM-A710M Build/NRD90M,,chrome 64.0 for android,,mobile
D005118,SM-A710M Build/NRD90M,,chrome 65.0 for android,,mobile
D005119,SM-A710M Build/NRD90M,,chrome 66.0 for android,,mobile
D005120,SM-A710M Build/NRD90M,,chrome generic for android,,mobile
D005121,SM-A710M,,chrome 62.0 for android,,mobile
D005122,SM-A710M,,chrome 63.0 for android,,mobile
D005123,SM-A720F Build/MMB29K,,android webview 4.0,,mobile
D005124,SM-A720F Build/MMB29K,,chrome 61.0 for android,,mobile
D005125,SM-A720F Build/MMB29K,,chrome 62.0 for android,,mobile
D005126,SM-A720F Build/MMB29K,,chrome 63.0 for android,,mobile
D005127,SM-A720F Build/NRD90M,,chrome 58.0 for android,,mobile
D005128,SM-A720F Build/NRD90M,,chrome 63.0 for android,,mobile
D005129,SM-A720F Build/NRD90M,,chrome 64.0 for android,,mobile
D005130,SM-A720F Build/NRD90M,,chrome 65.0 for android,,mobile
D005131,SM-A720F Build/NRD90M,,chrome 66.0 for android,,mobile
D005132,SM-A720F Build/NRD90M,,chrome generic for android,,mobile
D005133,SM-A730F Build/NMF26X,,chrome 61.0 for android,,mobile
D005134,SM-A730F Build/NMF26X,,chrome 66.0 for android,,mobile
D005135,SM-A730F Build/NMF26X,,chrome generic for android,,mobile
D005136,SM-A800I,,chrome 63.0 for android,,mobile
D005137,SM-C900F,Android 7.1.1,chrome generic for android,,mobile
D005138,SM-E500M Build/KTU84P,,chrome 49.0 for android,,mobile
D005139,SM-E500M Build/KTU84P,,chrome 60.0 for android,,mobile
D005140,SM-E500M Build/KTU84P,,chrome 62.0 for android,,mobile
D005141,SM-E500M Build/KTU84P,,chrome 63.0 for android,,mobile
D005142,SM-E500M Build/KTU84P,,chrome 64.0 for android,,mobile
D005143,SM-E500M Build/KTU84P,,chrome 65.0 for android,,mobile
D005144,SM-E500M Build/KTU84P,,chrome 66.0 for android,,mobile
D005145,SM-E500M Build/KTU84P,,chrome generic,,desktop
D005146,SM-E500M,,chrome 64.0 for android,,mobile
D005147,SM-E500M,,chrome generic,,desktop
D005148,SM-E700M,,chrome 62.0 for android,,mobile
D005149,SM-E700M,,chrome 66.0 for android,,mobile
D005150,SM-G313ML,,other,,mobile
D005151,SM-G318ML,,chrome 60.0 for android,,mobile
D005152,SM-G318ML,,chrome generic,,desktop
D005153,SM-G350M,,chrome 63.0 for android,,mobile
D005154,SM-G355M Build/KOT49H,,chrome 53.0 for android,,mobile
D005155,SM-G355M Build/KOT49H,,chrome 54.0 for android,,mobile
D005156,SM-G355M Build/KOT49H,,chrome 58.0 for android,,mobile
D005157,SM-G355M Build/KOT49H,,chrome 60.0 for android,,mobile
D005158,SM-G355M Build/KOT49H,,chrome 61.0 for android,,mobile
D005159,SM-G355M Build/KOT49H,,chrome 62.0 for android,,mobile
D005160,SM-G355M Build/KOT49H,,chrome 63.0 for android,,mobile
D005161,SM-G355M Build/KOT49H,,chrome 64.0 for android,,mobile
D005162,SM-G355M Build/KOT49H,,chrome 65.0 for android,,mobile
D005163,SM-G355M Build/KOT49H,,chrome generic,,desktop
D005164,SM-G355M Build/KOT49H,,chrome,,mobile
D005165,SM-G360F,,chrome 63.0 for android,,mobile
D005166,SM-G360M,,chrome 63.0 for android,,mobile
D005167,SM-G360T1 Build/LMY47X,,chrome 53.0 for android,,mobile
D005168,SM-G360T1 Build/LMY47X,,chrome 57.0 for android,,mobile
D005169,SM-G360T1 Build/LMY47X,,chrome 61.0 for android,,mobile
D005170,SM-G360T1 Build/LMY47X,,chrome 63.0 for android,,mobile
D005171,SM-G360T1 Build/LMY47X,Android 5.1.1,chrome 61.0 for android,801x480,mobile
D005172,SM-G360V Build/LMY48B,Android 5.1.1,chrome 51.0 for android,801x480,mobile
D005173,SM-G360V Build/LMY48B,Android 5.1.1,chrome 57.0 for android,801x480,mobile
D005174,SM-G360V Build/LMY48B,Android 5.1.1,chrome 60.0 for android,801x480,mobile
D005175,SM-G360V Build/LMY48B,Android 5.1.1,chrome 63.0 for android,801x480,mobile
D005176,SM-G360V Build/LMY48B,Android 5.1.1,chrome 64.0 for android,801x480,mobile
D005177,SM-G360V,Android,chrome 62.0 for android,801x480,mobile
D005178,SM-G361F,,chrome 63.0 for android,,mobile
D005179,SM-G386T,,chrome generic,,desktop
D005180,SM-G386T,Android 4.4.2,chrome 62.0 for android,960x540,mobile
D005181,SM-G386W,,chrome 64.0 for android,,mobile
D005182,SM-G388F,,chrome 64.0 for android,,mobile
D005183,SM-G390F,,chrome 63.0 for android,,mobile
D005184,SM-G390F,,chrome 64.0 for android,,mobile
D005185,SM-G390W,,chrome 63.0 for android,,mobile
D005186,SM-G530FZ,,chrome 64.0 for android,,mobile
D005187,SM-G530H Build/KTU84P,,chrome 49.0 for android,,mobile
D005188,SM-G530H Build/KTU84P,,chrome 62.0 for android,,mobile
D005189,SM-G530H Build/KTU84P,,chrome 63.0 for android,,mobile
D005190,SM-G530H Build/KTU84P,,chrome 64.0 for android,,mobile
D005191,SM-G530H Build/KTU84P,,chrome 65.0 for android,,mobile
D005192,SM-G530H Build/KTU84P,,chrome generic,,desktop
D005193,SM-G530H Build/LRX22G,,chrome 46.0 for android,,mobile
D005194,SM-G530H Build/LRX22G,,chrome 56.0 for android,,mobile
D005195,SM-G530H Build/LRX22G,,chrome 58.0 for android,,mobile
D005196,SM-G530H Build/LRX22G,,chrome 60.0 for android,,mobile
D005197,SM-G530H Build/LRX22G,,chrome 61.0 for android,,mobile
D005198,SM-G530H Build/LRX22G,,chrome 62.0 for android,,mobile
D005199,SM-G530H Build/LRX22G,,chrome 63.0 for android,,mobile
D005200,SM-G530H Build/LRX22G,,chrome 64.0 for android,,mobile
D005201,SM-G530H Build/LRX22G,,chrome 65.0 for android,,mobile
D005202,SM-G530H Build/LRX22G,,chrome 66.0 for android,,mobile
D005203,SM-G530H Build/LRX22G,,chrome generic,,desktop
D005204,SM-G530H Build/LRX22G,,chrome,,mobile
D005205,SM-G530M,,chrome 64.0 for android,,mobile
D005206,SM-G530P,Android 5.1.1,chrome 63.0 for android,960x540,mobile
D005207,SM-G530T,,chrome 64.0 for android,,mobile
D005208,SM-G530T,Android 5.1.1,chrome 61.0 for android,960x540,mobile
D005209,SM-G530T,Android 5.1.1,chrome 62.0 for android,960x540,mobile
D005210,SM-G530T,Android 5.1.1,chrome 63.0 for android,960x540,mobile
D005211,SM-G530T1,,chrome 66.0 for android,,mobile
D005212,SM-G530W,,chrome 63.0 for android,,mobile
D005213,SM-G531F,,chrome 50.0 for android,,mobile
D005214,SM-G531H Build/LMY48B,,android browser 4.0,,mobile
D005215,SM-G531H Build/LMY48B,,chrome 43.0 for android,,mobile
D005216,SM-G531H Build/LMY48B,,chrome 46.0 for android,,mobile
D005217,SM-G531H Build/LMY48B,,chrome 50.0 for android,,mobile
D005218,SM-G531H Build/LMY48B,,chrome 52.0 for android,,mobile
D005219,SM-G531H Build/LMY48B,,chrome 54.0 for android,,mobile
D005220,SM-G531H Build/LMY48B,,chrome 55.0 for android,,mobile
D005221,SM-G531H Build/LMY48B,,chrome 56.0 for android,,mobile
D005222,SM-G531H Build/LMY48B,,chrome 57.0 for android,,mobile
D005223,SM-G531H Build/LMY48B,,chrome 58.0 for android,,mobile
D005224,SM-G531H Build/LMY48B,,chrome 59.0 for android,,mobile
D005225,SM-G531H Build/LMY48B,,chrome 60.0 for android,,mobile
D005226,SM-G531H Build/LMY48B,,chrome 61.0 for android,,mobile
D005227,SM-G531H Build/LMY48B,,chrome 62.0 for android,,mobile
D005228,SM-G531H Build/LMY48B,,chrome 63.0 for android,,mobile
D005229,SM-G531H Build/LMY48B,,chrome 64.0 for android,,mobile
D005230,SM-G531H Build/LMY48B,,chrome 65.0 for android,,mobile
