TransactionID,device_id
3130852,D000066
3130853,D007061
3130858,D008832
3130859,D009462
3130860,D007043
3130861,D000049
3130864,D007481
3130868,D003948
3130873,D005827
3130874,D001430
3130875,D000066
3130878,D005827
3130880,D007199
3130881,D001692
3130884,D003267
3130885,D004757
3130887,D001268
3130890,D002034
3130891,D000016
3130892,D000049
3130894,D002639
3130895,D007043
3130897,D005827
3130902,D007043
3130904,D007043
3130906,D007043
3130907,D001215
3130908,D000644
3130913,D005827
3130917,D007043
3130918,D007005
3130921,D005228
3130925,D001771
3130927,D000016
3130928,D005827
3130932,D003948
3130934,D007043
3130938,D000049
3130939,D008835
3130942,D001430
3130943,D007061
3130944,D000016
3130949,D000811
3130951,D007436
3130958,D007043
3130960,D000001
3130961,D001556
3130963,D007043
3130964,D000016
3130965,D000049
3130968,D006816
3130970,D000001
3130974,D000016
3130975,D001430
3130977,D008880
3130978,D008484
3130979,D000016
3130980,D000016
3130981,D007436
3130982,D003882
3130983,D008484
3130986,D008363
3130990,D008880
3130991,D008681
3130993,D005766
3130998,D007043
3131001,D000759
3131004,D007225
3131006,D000759
3131007,D000847
3131009,D006117
3131013,D001222
3131014,D004965
3131019,D008104
3131022,D000016
3131032,D004423
3131033,D008885
3131036,D007436
3131040,D007043
3131041,D007043
3131052,D007043
3131053,D007043
3131054,D007043
3131058,D000001
3131060,D000832
3131063,D007207
3131065,D007043
3131066,D007191
3131067,D007191
3131071,D007043
3131073,D007043
3131074,D008670
3131075,D003920
3131079,D008670
3131080,D008880
3131082,D006908
3131083,D000066
3131084,D007548
3131090,D002965
3131092,D006908
3131093,D007043
3131094,D007043
3131095,D007186
3131097,D005662
3131098,D000016
3131102,D000016
3131103,D000016
3131106,D000016
3131107,D009439
3131112,D000016
3131113,D005362
3131115,D003409
3131116,D005362
3131117,D005362
3131122,D003084
3131127,D001050
3131131,D005793
3131132,D000016
3131134,D005632
3131135,D007043
3131136,D003361
3131137,D004014
3131139,D007145
3131140,D003882
3131141,D000049
3131142,D000342
3131145,D007145
3131148,D003691
3131150,D000016
3131151,D000009
3131154,D008881
3131155,D002145
3131156,D006747
3131158,D000016
3131161,D005299
3131162,D007186
3131164,D005299
3131165,D005299
3131166,D005299
3131167,D005299
3131169,D007186
3131170,D001429
3131171,D005299
3131172,D007043
3131173,D001429
3131175,D001429
3131176,D005576
3131184,D000446
3131191,D000016
3131194,D008683
3131195,D004574
3131205,D007043
3131215,D007043
3131217,D007043
3131218,D002857
3131221,D008883
3131224,D007043
3131225,D002857
3131231,D007043
3131235,D008882
3131243,D008772
3131248,D008742
3131249,D000666
3131253,D008772
3131255,D000666
3131257,D000049
3131259,D008709
3131263,D000001
3131264,D000098
3131265,D000098
3131267,D000098
3131269,D002716
3131271,D000193
3131293,D005632
3131301,D008779
3131305,D000016
3131313,D000016
3131316,D007780
3131319,D001770
3131328,D008841
3131330,D001460
3131333,D007043
3131336,D007779
3131339,D000049
3131346,D006816
3131347,D009160
3131354,D003461
3131356,D009176
3131359,D007737
3131363,D006787
3131364,D008880
3131367,D008774
3131370,D002652
3131380,D008883
3131383,D007764
3131385,D008883
3131387,D009462
3131391,D003367
3131395,D002719
3131397,D000103
3131399,D007043
3131406,D008880
3131410,D008880
3131415,D007061
3131422,D000016
3131428,D002728
3131434,D008880
3131440,D008880
3131449,D007043
3131459,D008880
3131460,D007745
3131468,D008710
3131472,D009167
3131473,D007468
3131474,D000016
3131476,D008881
3131477,D008883
3131482,D007186
3131489,D001606
3131490,D000001
3131492,D000049
3131495,D000047
3131502,D003366
3131503,D001058
3131505,D000047
3131515,D007764
3131516,D007755
3131521,D007764
3131522,D009067
3131529,D007920
3131530,D000016
3131533,D002951
3131534,D007779
3131538,D006852
3131540,D007186
3131545,D000016
3131553,D007043
3131556,D005495
3131558,D007191
3131560,D006749
3131568,D008835
3131572,D007061
3131573,D008883
3131574,D008835
3131576,D007043
3131578,D000049
3131591,D006087
3131595,D007199
3131599,D007191
3131602,D003882
3131603,D006749
3131627,D000016
3131630,D009182
3131636,D007779
3131642,D007043
3131652,D007771
3131654,D000016
3131658,D001837
3131659,D007199
3131668,D007408
3131669,D008882
3131671,D007043
3131678,D003268
3131682,D008222
3131683,D007043
3131687,D000016
3131704,D002830
3131707,D007764
3131712,D008707
3131717,D003409
3131729,D008883
3131735,D003409
3131745,D000016
3131746,D005274
3131747,D005594
3131748,D007199
3131752,D007041
3131758,D008709
3131760,D003409
3131764,D003409
3131767,D007537
3131773,D009150
3131774,D005220
3131776,D005098
3131780,D000001
3131781,D005299
3131790,D000049
3131793,D007551
3131796,D006779
3131799,D007043
3131816,D009150
3131817,D000001
3131818,D002964
3131825,D007043
3131826,D008681
3131831,D006880
3131843,D008654
3131844,D007043
3131845,D007186
3131847,D007043
3131852,D000047
3131853,D006467
3131854,D001050
3131858,D000051
3131861,D000047
3131862,D001664
3131863,D003184
3131870,D008668
3131877,D000066
3131882,D008883
3131886,D008885
3131889,D007043
3131893,D001929
3131899,D008879
3131901,D007043
3131909,D007481
3131911,D001961
3131914,D006880
3131918,D002723
3131921,D000001
3131929,D006747
3131932,D000016
3131934,D003188
3131939,D002254
3131946,D007443
3131948,D007779
3131952,D000016
3131958,D008880
3131960,D007043
3131961,D007199
3131963,D006859
3131973,D007043
3131977,D000047
3131978,D007042
3131979,D000047
3131981,D007043
3131993,D006747
3131995,D004685
3131999,D007199
3132000,D008885
3132007,D007043
3132009,D008880
3132013,D007043
3132017,D006706
3132031,D007199
3132033,D008831
3132041,D007744
3132043,D003276
3132046,D000847
3132048,D008880
3132051,D007043
3132063,D007175
3132067,D000001
3132070,D000510
3132075,D007186
3132076,D007453
3132081,D007043
3132100,D007043
3132101,D000047
3132104,D003885
3132106,D003452
3132114,D008879
3132123,D006860
3132126,D008880
3132130,D007468
3132139,D005991
3132140,D000066
3132151,D009439
3132155,D008856
3132159,D009150
3132168,D008880
3132172,D007061
3132182,D006859
3132183,D007451
3132195,D008880
3132196,D000049
3132198,D000049
3132202,D004047
3132208,D007199
3132212,D009486
3132219,D000036
3132220,D009486
3132228,D000014
3132229,D004659
3132240,D006747
3132244,D000036
3132255,D001360
3132259,D000016
3132260,D007913
3132263,D008880
3132269,D000049
3132273,D000049
3132278,D008882
3132282,D002964
3132283,D000016
3132295,D007061
3132297,D000066
3132323,D008882
3132329,D008892
3132332,D000049
3132334,D007053
3132340,D005824
3132359,D003859
3132361,D000103
3132366,D000016
3132367,D000016
3132368,D008680
3132370,D000103
3132373,D007443
3132376,D000066
3132377,D007186
3132379,D007779
3132384,D008882
3132393,D000047
3132395,D000005
3132396,D005827
3132400,D008881
3132404,D007199
3132406,D003759
3132407,D007760
3132415,D006747
3132418,D008100
3132419,D002950
3132421,D000049
3132428,D007199
3132434,D000047
3132451,D003268
3132457,D008882
3132459,D007774
3132460,D002405
3132461,D007043
3132465,D001491
3132469,D007053
3132475,D008100
3132481,D007191
3132482,D008100
3132484,D007043
3132486,D008100
3132487,D008100
3132495,D009167
3132496,D003462
3132497,D001448
3132499,D008883
3132508,D003462
3132510,D006749
3132517,D003811
3132524,D008707
3132537,D003462
3132539,D007043
3132546,D008892
3132550,D000016
3132551,D000047
3132554,D000052
3132563,D005766
3132566,D000049
3132570,D002965
3132572,D008883
3132574,D009063
3132579,D009150
3132580,D000016
3132589,D002865
3132591,D005710
3132592,D009409
3132593,D002729
3132595,D000016
3132601,D007043
3132602,D008681
3132604,D007041
3132605,D000016
3132609,D000016
3132610,D000049
3132612,D000016
3132614,D007043
3132620,D008714
3132624,D007043
3132635,D000016
3132643,D007202
3132655,D005228
3132661,D008885
3132664,D001651
3132665,D007043
3132666,D008855
3132679,D007481
3132691,D000001
3132695,D000016
3132698,D009174
3132699,D008710
3132703,D001100
3132705,D007043
3132711,D000049
3132716,D007043
3132717,D007548
3132720,D000016
3132727,D007043
3132731,D005160
3132732,D007043
3132733,D007043
3132734,D008883
3132736,D000380
3132740,D000016
3132743,D005160
3132753,D000016
3132756,D001254
3132759,D007555
3132761,D002964
3132764,D002793
3132765,D000016
3132770,D007481
3132771,D007043
3132774,D000016
3132778,D002855
3132779,D007043
3132785,D000016
3132789,D007042
3132790,D007061
3132793,D007043
3132796,D006882
3132801,D005719
3132804,D006859
3132812,D008760
3132817,D000014
3132818,D007043
3132820,D000049
3132826,D002793
3132829,D007779
3132842,D008657
3132845,D003914
3132847,D000016
3132848,D007043
3132849,D003899
3132854,D007061
3132857,D008807
3132860,D007175
3132861,D000016
3132871,D000016
3132872,D000016
3132874,D008841
3132875,D007043
3132877,D007043
3132883,D007043
3132884,D007043
3132891,D007043
3132894,D005966
3132898,D006720
3132899,D003452
3132906,D007043
3132910,D007043
3132916,D002422
3132919,D003277
3132920,D000047
3132928,D007043
3132932,D000049
3132935,D003872
3132936,D000036
3132937,D008881
3132938,D005966
3132939,D007043
3132944,D003872
3132957,D007779
3132958,D003268
3132959,D007043
3132960,D009500
3132961,D006747
3132970,D002655
3132973,D000049
3132974,D007043
3132976,D007043
3132977,D000049
3132978,D006720
3132985,D006129
3132986,D004457
3132991,D008880
3132995,D007043
3133010,D005687
3133012,D005056
3133017,D003872
3133023,D002655
3133029,D005966
3133033,D000016
3133035,D007043
3133043,D008742
3133044,D006078
3133045,D002253
3133046,D007481
3133047,D005980
3133049,D009067
3133052,D003872
3133053,D007555
3133055,D003872
3133059,D006101
3133060,D002227
3133063,D007061
3133067,D007043
3133069,D007043
3133070,D006816
3133071,D000049
3133076,D000016
3133077,D007453
3133082,D008885
3133086,D008894
3133088,D006768
3133091,D003872
3133096,D008742
3133110,D005980
3133111,D007555
3133117,D007186
3133129,D000001
3133137,D007932
3133144,D007192
3133148,D008772
3133151,D008881
3133153,D007779
3133159,D000001
3133161,D005980
3133162,D007781
3133170,D000052
3133172,D005299
3133178,D007061
3133184,D003873
3133190,D006351
3133192,D004616
3133194,D007061
3133203,D007043
3133204,D007043
3133207,D008884
3133211,D000510
3133226,D009200
3133230,D005056
3133233,D006859
3133239,D007192
3133240,D007061
3133253,D007043
3133256,D007779
3133257,D007061
3133259,D003901
3133263,D000052
3133266,D008684
3133269,D007470
3133270,D007061
3133273,D008794
3133276,D007554
3133277,D007481
3133279,D003150
3133283,D000924
3133287,D000793
3133292,D007764
3133295,D000014
3133298,D007043
3133300,D003319
3133303,D003276
3133309,D003319
3133311,D007481
3133314,D000847
3133317,D008885
3133319,D007043
3133327,D007043
3133332,D007200
3133337,D000012
3133341,D007043
3133342,D007718
3133346,D007043
3133351,D007481
3133352,D002145
3133354,D000049
3133357,D002008
3133358,D007061
3133363,D000049
3133375,D007175
3133376,D008856
3133380,D000016
3133382,D008794
3133389,D000012
3133390,D000016
3133391,D000001
3133392,D009534
3133394,D002222
3133401,D000061
3133403,D008667
3133404,D007043
3133407,D000066
3133409,D007043
3133411,D007043
3133412,D000066
3133414,D000049
3133422,D007043
3133424,D007555
3133428,D000016
3133434,D008807
3133441,D008883
3133442,D000016
3133443,D001090
3133445,D000016
3133449,D000047
3133451,D000004
3133454,D007043
3133455,D007043
3133457,D008880
3133462,D007043
3133479,D001561
3133482,D003417
3133483,D000049
3133484,D007453
3133490,D006085
3133491,D008883
3133494,D000066
3133499,D007043
3133500,D007043
3133501,D008883
3133503,D008883
3133504,D000047
3133510,D007043
3133515,D000759
3133518,D006816
3133519,D008885
3133526,D008832
3133528,D000052
3133535,D008880
3133537,D002729
3133541,D008882
3133551,D006838
3133553,D000052
3133559,D000015
3133565,D007043
3133571,D000177
3133573,D005299
3133575,D007779
3133579,D002494
3133581,D007779
3133584,D002729
3133586,D007779
3133587,D008710
3133589,D000047
3133593,D007453
3133594,D007186
3133600,D005344
3133602,D000016
3133608,D007199
3133609,D004988
3133610,D004988
3133617,D001077
3133618,D007043
3133620,D003464
3133628,D004988
3133634,D007503
3133639,D004988
3133640,D008772
3133642,D004988
3133645,D000049
3133650,D007751
3133652,D008303
3133665,D001926
3133667,D007779
3133672,D002857
3133674,D008292
3133681,D007764
3133682,D000016
3133684,D006816
3133685,D007199
3133688,D004988
3133693,D005234
3133696,D001825
3133697,D007199
3133700,D007043
3133704,D007199
3133707,D004668
3133710,D000658
3133715,D007199
3133716,D007043
3133718,D007043
3133720,D004988
3133721,D008885
3133724,D007199
3133728,D000753
3133737,D000015
3133739,D000004
3133742,D007043
3133743,D007199
3133746,D009215
3133748,D000066
3133754,D004668
3133757,D007779
3133759,D008889
3133760,D007191
3133763,D004668
3133765,D005468
3133766,D005234
3133771,D004988
3133777,D009215
3133780,D003319
3133783,D008880
3133788,D007199
3133789,D008683
3133790,D007043
3133798,D007043
3133799,D007043
3133800,D004668
3133808,D003800
3133810,D007043
3133813,D000847
3133817,D007043
3133823,D000049
3133831,D000049
3133839,D003282
3133849,D008880
3133851,D007186
3133862,D007199
3133865,D007043
3133866,D008880
3133873,D007186
3133882,D000016
3133883,D004726
3133885,D007779
3133888,D003014
3133889,D007751
3133892,D007199
3133902,D000001
3133903,D007199
3133907,D003461
3133908,D007043
3133909,D007199
3133911,D003276
3133914,D008855
3133916,D007779
3133919,D002647
3133923,D000052
3133925,D003276
3133927,D008806
3133932,D001941
3133938,D000004
3133941,D000016
3133942,D003373
3133943,D008880
3133946,D005735
3133947,D000047
3133950,D007199
3133952,D007043
3133958,D000049
3133961,D006078
3133963,D000760
3133966,D007043
3133974,D008880
3133978,D009439
3133979,D005662
3133980,D001840
3133981,D008880
3133985,D007043
3133992,D001964
3133996,D007199
3133998,D000001
3134002,D006762
3134004,D002728
3134010,D002095
3134016,D003311
3134017,D004550
3134020,D004399
3134027,D001050
3134028,D006826
3134047,D006305
3134048,D009067
3134049,D008883
3134053,D007043
3134055,D007199
3134057,D007191
3134064,D007751
3134065,D000014
3134067,D008881
3134078,D001090
3134079,D000049
3134081,D007043
3134083,D002009
3134085,D002823
3134086,D009150
3134087,D004029
3134088,D000016
3134092,D002964
3134097,D005234
3134099,D002866
3134100,D008890
3134109,D007043
3134110,D007772
3134114,D001692
3134116,D008858
3134117,D007043
3134118,D007199
3134119,D000014
3134120,D008709
3134121,D008855
3134122,D000016
3134123,D008858
3134131,D001491
3134132,D006882
3134140,D007043
3134141,D007043
3134142,D007043
3134148,D007043
3134150,D008883
3134153,D006691
3134154,D001090
3134157,D000049
3134163,D008892
3134167,D000016
3134168,D007043
3134169,D006361
3134173,D004574
3134179,D008856
3134181,D007199
3134184,D007481
3134185,D000016
3134188,D001090
3134189,D001090
3134190,D000049
3134195,D007043
3134197,D008880
3134198,D005618
3134199,D003160
3134207,D009502
3134211,D006400
3134212,D005304
3134213,D009318
3134214,D007043
3134216,D000066
3134221,D006747
3134225,D000016
3134231,D000066
3134232,D007052
3134233,D005304
3134239,D007043
3134240,D005304
3134243,D002723
3134246,D007186
3134248,D007548
3134252,D003871
3134253,D000066
3134254,D006838
3134255,D007043
3134256,D005001
3134257,D000001
3134263,D000052
3134270,D007043
3134271,D007199
3134273,D006744
3134276,D000016
3134279,D002723
3134282,D007043
3134284,D007043
3134290,D008741
3134292,D002042
3134294,D003821
3134298,D007772
3134303,D007186
3134305,D002170
3134308,D007043
3134309,D003276
3134311,D000049
3134312,D000760
3134313,D000510
3134314,D005733
3134315,D005764
3134317,D005733
3134319,D006745
3134326,D005733
3134327,D004878
3134328,D007043
3134330,D007779
3134331,D006136
3134333,D007779
3134334,D005733
3134338,D007043
3134342,D007199
3134344,D005733
3134346,D002170
3134347,D005733
3134348,D006842
3134349,D007043
3134351,D004426
3134353,D002865
3134356,D008706
3134361,D007779
3134362,D005274
3134363,D006442
3134365,D007043
3134366,D002723
3134370,D006230
3134371,D008880
3134375,D000049
3134377,D000025
3134380,D007779
3134382,D007043
3134383,D008833
3134385,D000016
3134387,D007043
3134388,D008880
3134389,D000016
3134390,D008631
3134393,D007043
3134394,D007043
3134395,D000016
3134396,D006584
3134397,D006584
3134399,D000004
3134401,D000016
3134403,D007043
3134404,D008880
3134408,D007043
3134414,D000052
3134416,D003279
3134420,D003279
3134422,D009396
3134424,D003279
3134425,D008709
3134431,D004040
3134432,D000049
3134435,D003279
3134436,D007043
3134438,D009150
3134439,D000049
3134441,D000049
3134442,D006747
3134448,D005001
3134450,D008709
3134451,D002422
3134452,D007043
3134453,D007043
3134454,D008881
3134455,D007043
3134456,D000049
3134458,D000509
3134460,D008864
3134461,D005001
3134462,D000016
3134464,D005001
3134465,D007199
3134467,D007199
3134468,D001857
3134470,D007043
3134471,D000049
3134473,D002954
3134475,D003969
3134480,D000016
3134483,D008881
3134485,D000793
3134487,D004558
3134488,D004709
3134490,D002652
3134491,D002787
3134493,D007199
3134494,D000049
3134495,D000016
3134498,D000049
3134500,D007043
3134504,D008880
3134505,D007043
3134506,D000016
3134507,D000049
3134508,D000333
3134509,D005975
3134511,D005299
3134512,D007913
3134514,D000103
3134521,D009303
3134525,D006859
3134535,D008882
3134536,D002009
3134542,D000016
3134543,D000195
